X_IMAGE,Y_IMAGE,Label
7295.7729,32.5108,1
3860.4568,103.9738,1
4099.9639,108.4385,1
7348.5776,44.1636,1
8940.0,49.4107,1
8499.0479,58.55,0
8682.4824,66.8801,1
4867.8706,93.4442,1
5754.9995,101.9887,0
6305.7803,104.3633,0
4328.2549,109.5084,1
3636.0466,90.2244,1
7295.2114,67.0226,1
2982.7043,103.1401,1
1873.6586,100.77,1
8670.4375,87.13,1
3574.2449,96.7843,1
7879.0054,105.5171,1
596.4582,65.0834,1
9112.0127,61.9041,1
8444.1523,80.2761,1
7725.3232,87.7062,1
756.8214,111.6458,1
3759.0303,41.3341,1
2880.2356,101.508,1
2988.9128,96.0513,1
7914.6401,104.0783,1
9215.1924,103.9082,1
5204.4756,101.5084,1
3625.0083,111.5691,1
8193.7275,114.0099,1
8462.9941,103.8007,1
3727.074,83.4406,1
3218.6431,99.6978,0
4931.001,114.9652,1
6302.7168,115.0072,0
2638.2549,95.1259,1
7224.4102,54.5969,1
3679.0791,44.8095,1
2416.9258,87.9353,1
3867.1045,102.1666,1
3856.2549,96.2524,1
5531.5967,106.1406,1
2618.1997,98.8678,1
6485.8052,38.5945,1
7204.6304,77.9287,1
5341.6821,110.66,1
7255.7085,44.6441,1
8769.1641,61.8239,1
802.2424,100.4828,1
983.3791,110.3646,1
3908.5808,111.7291,1
8826.6885,111.8908,0
8902.1357,106.8547,1
5391.5322,79.9363,1
6830.2163,80.0587,1
4879.9839,105.3979,1
5525.0488,100.822,1
5596.979,105.3802,1
5873.2861,105.1481,1
7281.9097,105.2241,1
7766.6445,108.2,1
5213.6113,103.0151,1
3420.1667,110.4402,1
7218.2104,110.5197,1
8030.3252,110.694,1
3568.8752,103.739,1
2397.9956,103.2146,1
3646.0554,93.5872,1
3561.3301,94.4513,1
5206.7129,109.0543,1
686.0977,111.5613,1
4699.085,111.2324,1
1453.7018,114.1597,1
1478.105,116.3262,1
2988.4961,116.4934,1
5379.4219,100.6666,1
7293.4927,82.4917,1
2620.1128,107.0681,1
6089.9438,110.2209,1
7874.0664,107.5497,1
329.5389,117.4849,1
2852.0889,117.6607,1
5114.3027,117.4792,1
8274.3838,117.5825,1
4115.9873,112.9615,1
8470.3301,107.0635,1
9072.0381,89.6951,1
5586.4541,113.5198,1
1446.751,115.7085,1
4519.6733,103.2156,1
6488.2573,118.5234,1
3042.5488,121.0032,1
8942.8076,111.0861,1
8934.7217,108.1148,1
5384.0449,92.0459,1
8420.1533,62.733,1
9182.9775,70.8905,1
8463.1475,93.1209,1
4301.1738,84.1465,1
8602.7676,34.259,1
1671.0962,96.8948,1
9159.3682,91.8274,1
6474.5972,79.0161,1
5514.1201,117.3032,1
7595.4609,119.4843,1
5392.8779,56.4825,1
3588.0352,67.9788,1
3210.0056,105.3911,0
6505.8511,78.6553,1
5752.9351,110.2859,0
6915.1006,110.2365,1
7030.166,110.7388,1
8462.4473,115.652,1
1521.2734,93.3313,1
1529.7439,91.2598,1
959.6144,120.6798,1
606.9437,97.2768,1
7258.3042,74.6959,1
8931.6396,93.6618,1
8609.6543,84.4894,1
3607.0322,68.5106,1
4209.8735,106.67,1
3667.4612,95.396,1
635.0997,74.8714,1
8926.8105,75.5844,1
8720.2412,63.637,1
7899.9575,86.3001,1
3548.2642,84.5045,1
8641.9854,93.9448,1
4319.0752,101.4014,1
6940.9058,112.0675,1
7878.4092,112.98,1
6706.2573,117.3892,1
2990.9148,120.334,1
9045.5742,83.3782,1
6926.1938,113.7705,1
7343.0088,65.2729,1
8592.6826,94.729,1
8536.793,45.5291,1
3688.8406,68.8168,1
3628.4419,56.3764,1
5687.687,105.893,1
3780.2717,107.5,1
2650.8953,112.9223,1
6109.2632,113.3568,1
5504.8169,120.8768,1
6067.2891,121.331,1
6466.0078,111.2746,1
54.2789,123.3587,0
4558.1143,115.8857,1
3423.9705,126.3111,1
9134.1924,64.5154,1
5748.4355,82.3269,0
8657.0957,96.2778,1
1658.2389,109.6412,1
2507.2468,112.6872,1
7525.5337,102.3203,0
6456.9473,114.3309,1
2545.2717,124.301,1
2948.0303,116.4415,1
3618.1467,79.6093,1
8474.8232,93.0229,1
5824.7456,97.0286,1
8451.9209,104.6391,1
6491.3345,69.8481,1
6653.9858,127.9895,1
5544.103,109.4446,1
7240.0708,69.2623,1
8503.4004,91.7344,1
8442.7373,38.1666,1
6513.3481,72.4774,1
977.0026,110.881,1
7194.584,106.0646,1
2858.001,103.6941,1
9211.585,113.7711,1
1511.4949,114.1249,1
2412.2551,105.0297,1
6078.9546,107.7404,1
4884.9517,112.8095,1
435.8905,124.1043,1
6269.7695,124.1912,1
3683.2319,105.8039,1
572.7864,105.9791,1
6486.7852,99.042,1
9019.291,86.7049,1
6076.5894,117.677,1
7225.6895,120.3407,1
4559.5698,107.5827,1
8125.4673,122.5674,1
2136.9749,113.7215,1
545.3591,111.251,1
7206.4224,112.1212,1
1522.9379,112.6336,1
1738.6766,113.7609,1
8077.1704,121.2709,1
4471.0083,115.5103,1
9210.6826,126.1589,1
1497.042,126.1346,1
2107.9934,128.4641,1
2831.998,121.4833,1
3528.3848,116.6363,1
8693.4111,80.977,1
4343.7231,90.603,1
3573.8457,110.137,1
2636.7573,101.4933,1
7522.9648,111.6039,0
2860.7546,92.8512,1
7962.6104,108.7458,1
5837.751,119.6457,1
7214.9053,119.3134,1
6472.1377,111.3553,1
4553.166,122.0785,1
1194.0609,127.055,1
2135.2637,106.9487,1
3688.6067,112.8851,1
3634.5056,111.9596,1
8506.5156,104.0513,1
2863.6277,113.111,1
7961.8208,118.1938,1
5364.2637,123.0488,1
5505.9341,127.9766,1
8481.9209,123.0932,1
3653.6292,107.0785,1
8417.0635,100.2815,1
7266.3892,84.1313,1
4206.3281,114.7429,1
5328.9795,108.9669,1
3126.6301,107.0494,1
1512.6431,103.8861,1
4152.7954,115.1122,1
3379.0676,118.4749,1
6181.7241,121.4305,1
1476.9065,126.8392,1
492.0128,131.8212,1
3523.0437,94.4636,1
1727.7881,117.6689,1
4133.1968,117.286,1
5343.6807,118.3884,1
946.073,120.182,1
4114.1099,104.6057,1
6554.7007,119.8169,1
8849.5283,127.3811,0
3517.6045,119.7559,1
627.9471,85.2401,1
8515.5107,73.7491,1
3744.6765,87.2333,1
3542.9421,98.4591,1
7198.353,112.2379,1
4530.7988,100.5363,1
4550.3276,102.7871,1
2555.3076,123.6683,1
7917.4722,123.5417,1
6787.1504,125.7445,1
4984.2373,123.6522,1
8944.666,118.5171,1
8934.624,128.0987,1
8961.8438,88.1498,1
8419.2637,86.198,1
1210.3256,110.6912,1
4536.6206,111.9822,1
4219.7324,96.6862,1
8898.9258,115.1872,1
8844.834,113.0221,0
4115.6675,119.4969,1
3523.4966,124.9963,1
8633.4473,107.7139,1
4890.8906,120.5462,1
2127.729,124.5115,1
35.806,133.182,1
7913.7974,132.9876,1
614.7369,83.7842,1
9090.4619,85.9739,1
8667.4961,103.5908,1
6448.9712,118.7868,1
934.1957,126.2811,1
1504.6954,126.4032,1
5251.7827,126.8545,1
3477.5513,129.0438,1
8652.0781,128.9235,1
7970.7227,134.1035,1
3617.6067,136.3895,1
6074.1802,136.2931,1
3641.2939,108.0502,1
4330.5386,88.5611,1
2652.4658,101.9655,1
7510.8579,109.2328,0
2836.2698,128.0065,1
8109.6655,126.5568,1
1151.1958,129.9855,1
8932.8262,118.687,1
6560.1499,111.2556,1
2952.9763,123.98,1
1077.1995,131.0786,1
3522.1538,108.1799,1
4869.9385,110.868,1
2882.3401,125.6451,1
604.4449,107.8559,1
5407.8364,112.5233,1
8867.0,112.6183,0
2837.5676,116.9396,1
3407.6577,126.8698,1
26.7403,132.0783,0
3777.9111,132.1225,1
3637.2383,134.506,1
8724.4805,134.6016,1
8600.8291,136.7366,1
7985.7974,139.3121,1
5106.5112,141.8156,1
9090.2773,105.1983,1
9051.7051,100.6356,1
8980.4355,91.5762,1
4206.2002,84.2949,1
6417.2305,135.4277,1
6944.9155,135.4565,1
8942.3965,125.7102,1
3650.7815,84.8647,1
5038.4053,140.4435,1
7395.8662,111.0255,1
8853.4756,114.7724,0
1506.3594,86.31,1
2403.3086,111.7761,1
2846.9092,123.2061,1
3927.1248,126.6869,1
2945.2944,129.008,0
3154.4551,128.798,1
3283.4658,129.2991,1
4686.8818,129.0869,1
7781.9829,129.3853,1
21.3313,125.8096,0
4978.3828,131.7244,1
2134.2114,136.665,1
4875.4033,123.4401,1
1472.3237,143.8848,1
5529.9907,117.682,1
8502.4912,27.395,0
3155.0422,137.5745,1
2718.4946,128.4976,1
4874.8545,131.8173,1
4391.9775,145.0029,1
8766.085,130.8324,1
7215.1553,93.2029,1
5238.5029,112.9749,1
5327.626,129.0511,1
8840.4932,131.0133,0
126.6952,135.988,1
1468.6666,133.669,1
2021.6284,135.7624,1
5113.7217,138.8208,1
674.2038,99.5918,1
642.1037,115.6838,1
9069.707,101.8463,1
6504.6665,103.0632,1
2134.4722,127.0003,1
3641.3127,119.9989,1
3670.241,109.0503,1
6534.5,136.9684,1
636.0795,127.1119,1
7319.5791,115.1526,1
8623.8271,85.0461,1
5126.7446,138.0623,1
1982.7543,140.373,1
7840.6929,148.0284,1
8774.5508,130.0666,0
8741.6055,135.1552,1
3750.6299,68.5324,1
992.8625,123.0695,1
1085.5422,123.9106,1
2719.6077,123.1382,1
8941.4131,135.0053,1
571.5953,133.6635,1
567.9075,89.6182,1
8428.3887,50.2268,1
4460.9648,116.745,1
1532.2375,132.8331,1
3523.8975,130.749,1
8471.4561,130.5837,1
4883.4619,135.1399,1
154.0132,135.1845,1
1818.7434,142.2999,1
4805.9043,144.5723,1
6736.5103,147.7394,0
4664.5874,149.7566,1
6719.1523,149.9948,0
9197.373,87.9966,1
1743.3531,130.8092,1
1525.1266,128.8138,1
9201.7305,136.6687,1
7783.7847,143.4623,1
2565.1406,138.1191,1
629.5671,109.6582,1
8954.5,133.2635,1
1697.7054,152.0082,1
3655.126,117.05,1
5101.8237,147.2967,1
2882.7686,116.7887,1
649.7788,99.1711,1
8553.6943,52.4409,1
8711.8486,80.8039,1
8474.458,115.3291,1
9212.9395,135.8401,1
6905.9951,136.7326,1
5533.208,130.8625,1
7693.3848,145.3857,1
391.5106,150.512,1
5668.8179,153.1805,1
5368.3145,111.1536,1
5412.7017,137.641,1
8873.4375,132.6801,1
2492.6628,101.9612,1
5613.8506,134.1851,1
1280.1929,146.7095,0
3682.2981,138.5086,1
2945.5608,141.8351,1
2469.613,144.1999,1
7842.4917,153.968,1
8172.0166,146.0286,1
588.0867,90.5637,1
6519.501,105.112,1
5544.7695,131.3313,1
7616.1968,147.2003,1
9099.5068,99.8543,1
9123.8145,108.5439,1
5245.6548,119.3439,1
2635.825,132.6728,1
6812.6694,139.9141,1
6821.3843,141.4632,1
5540.4546,121.5177,1
5798.7974,143.1653,1
8676.3057,148.2212,1
3221.4849,151.2918,0
6171.4116,128.2943,1
6138.6602,145.2872,1
8530.707,105.1751,1
3716.9412,81.8664,1
769.9213,113.3392,1
5515.8477,130.1742,1
2635.2053,124.398,1
6139.2896,135.2442,1
5015.9434,139.9966,1
2561.0173,141.7243,1
8842.8232,144.3884,0
8499.5059,147.0202,1
7246.4883,149.3999,1
9116.1602,90.621,1
1534.3517,107.2548,1
2123.5071,116.1454,1
8478.9414,131.026,1
2733.4377,145.5,1
765.8215,147.7673,1
6789.9883,148.2023,1
5115.4937,152.6812,1
8599.9219,153.3244,1
8729.0068,152.9748,1
3171.4324,145.4201,1
5360.1587,155.8402,1
1554.3751,139.3226,1
5401.5732,87.4486,1
9157.0088,78.1132,1
4254.3687,137.1456,1
2571.7578,144.7277,1
6165.3877,132.5224,1
5094.7661,148.2918,1
611.9933,124.3424,1
8989.9395,144.6129,1
7643.7363,144.9214,1
8550.2969,147.1967,1
1735.8428,149.6341,1
1728.7607,143.2594,1
5716.7729,154.6823,0
8892.3379,149.924,1
754.3218,157.6438,1
8357.1387,157.3252,1
9139.7529,118.5059,1
7239.5996,123.994,1
7385.4028,61.549,1
8661.1084,121.4929,1
146.3438,137.8508,1
4506.1221,151.0682,1
3814.2219,153.2683,0
3486.1665,155.806,1
5524.6743,155.3268,1
2429.7983,158.4861,1
3156.0247,158.1709,1
5209.3354,160.6563,1
9121.5488,121.6107,1
6160.1167,146.7842,1
2104.7129,154.4173,0
583.7137,112.5801,1
4015.8972,159.3881,1
8875.1846,124.1277,1
3700.1658,100.7595,1
5534.1069,139.8741,1
2570.4775,129.0992,1
7609.2988,150.0941,1
6155.5596,137.0425,1
792.9632,153.0383,1
183.055,144.7253,1
3240.1377,157.8894,1
2389.4778,160.5216,1
4466.2568,160.4944,1
6734.6333,160.6649,0
4374.999,162.994,1
5362.7905,96.1683,1
8765.29,139.1767,1
7237.1284,153.9174,1
9016.3613,130.9902,1
1471.3981,151.5721,1
6914.6948,139.4772,1
8647.3574,142.0576,1
8174.4038,152.6321,1
570.801,150.3799,1
1760.8375,159.8195,1
9024.3105,115.1214,1
5495.1079,139.8204,1
3535.834,122.4697,1
3683.0835,119.412,1
1611.3075,146.4448,1
6167.3154,150.8962,1
2959.7319,153.4595,1
7279.063,153.3775,1
550.1882,143.8804,1
7346.0986,85.0376,1
7354.7427,121.1788,1
6198.2222,135.8249,1
5333.1411,113.0967,1
8492.9512,139.4332,1
895.2033,147.543,1
7141.3198,152.3888,1
1274.5739,164.4778,1
7245.1265,100.078,1
8883.0771,148.8273,1
6922.7754,122.6165,1
3669.9956,131.4429,1
7762.2173,148.9495,1
608.0729,149.3434,1
574.2567,123.4504,1
1541.6124,141.7225,1
1136.4196,162.9699,1
5034.5181,150.8792,1
6681.6519,168.129,1
9029.8828,141.8205,1
6201.0942,148.2796,1
8401.3936,109.7238,1
5088.4531,154.103,1
4696.2993,163.9713,1
278.9297,166.504,1
6451.9805,166.8809,1
7218.1558,166.4158,1
630.1322,149.5856,1
8996.3896,113.3936,1
6213.4512,144.9878,1
3175.0271,152.9109,0
5096.2891,154.8423,1
7101.876,157.7236,1
2225.4773,162.5203,1
1480.965,160.9701,1
5378.2393,148.6082,1
3360.5427,167.5561,1
9053.1787,120.9068,1
7354.9819,145.0761,1
2132.4094,169.7673,1
141.4918,154.7577,1
6094.375,153.6268,1
7767.4604,161.2679,1
5393.7822,116.3776,1
7598.0342,158.28,1
1364.3004,168.5108,1
1445.3259,158.6233,1
4085.8792,163.149,1
9002.8145,53.1217,1
8536.7959,125.3045,1
1745.6322,150.0632,1
182.1941,152.5487,1
6096.8525,159.7987,1
8733.8066,159.857,1
790.6786,164.368,1
7595.9507,165.1326,1
1228.5162,166.7741,1
9091.876,142.0293,1
7027.542,152.9342,1
7039.5171,155.6375,1
7241.0151,160.9109,1
469.4359,162.7827,1
5379.3076,139.6848,1
4549.4507,165.5747,0
2021.2374,167.664,0
7300.0513,105.8539,1
8057.8857,172.8468,1
8217.291,155.2434,1
2670.8972,164.0995,1
6798.9062,143.8895,1
4870.6924,154.7146,1
578.4892,154.0451,1
7216.8477,139.8787,1
3804.7927,156.414,0
3020.2766,166.5128,1
9027.5469,97.3551,1
7059.918,169.0989,1
534.3849,163.9787,1
1450.9492,164.2195,1
9170.2822,159.269,1
1065.2152,176.4209,1
8503.541,121.5776,1
3927.0793,143.5319,1
8753.8623,142.8748,1
591.2479,155.715,1
6821.6519,162.9356,1
8671.291,160.424,1
8744.2012,157.2636,1
622.8997,172.3625,1
3373.9817,162.0135,1
8608.5078,104.2823,1
5943.0796,143.3478,1
134.5473,150.1478,1
2216.439,154.7103,1
6144.0049,152.4144,1
9111.5928,136.9808,1
7305.6421,129.1803,1
5576.252,171.3018,1
4451.106,163.3345,1
8124.0508,173.2863,1
5520.2368,153.387,1
7213.5415,155.8668,1
7546.9683,164.2801,1
9070.835,119.5686,1
4296.2207,169.4115,1
4997.6699,174.3737,1
6109.4834,177.017,1
8864.2881,129.8166,1
8856.54,142.213,0
8922.1094,135.0849,1
6150.4829,156.4716,1
8749.9561,166.3396,1
9140.7627,101.3831,1
6216.624,168.5348,1
7455.5103,165.9531,1
2031.8945,170.4963,0
3963.1384,170.4702,1
5504.7231,165.2582,0
7227.1235,165.2924,1
674.3747,157.8643,1
5530.7041,165.0212,1
8552.9541,108.3772,1
2209.3975,150.213,0
1749.0712,161.4842,1
1353.5123,166.765,1
1563.2133,166.2506,1
5502.5845,151.9099,1
8743.9775,173.9502,1
8392.293,176.6727,1
6708.0449,179.0177,0
8558.0869,127.1787,1
746.1349,148.8583,1
560.2689,151.6812,1
1484.489,163.5202,1
4446.7534,167.6123,1
9171.7568,172.4842,1
342.0072,177.3715,1
8009.8784,177.353,1
608.9005,170.0021,1
8668.0742,141.7432,1
1560.7719,154.3307,1
4167.9805,165.8685,1
4939.4858,166.4669,1
7427.3413,165.977,1
8550.458,158.4448,1
1114.5408,166.493,1
6136.1548,175.7213,1
634.4021,154.8721,1
8523.4834,139.0247,1
2878.6057,141.2072,1
2899.8435,174.2214,1
8547.6025,166.5721,1
529.3872,169.4812,1
7672.436,171.7938,1
42.4206,174.3911,1
7232.0293,169.5191,1
2339.2222,176.8645,1
595.8591,172.0605,1
8874.8682,156.9702,1
547.4484,159.0628,1
9181.2656,116.9852,1
6203.3794,170.4189,1
2213.6316,175.404,1
9009.25,175.5163,1
6447.7769,177.7902,1
6200.3618,154.8058,1
7222.2573,153.1229,1
7435.3477,156.8343,1
8535.7158,159.0567,1
7449.0015,167.623,1
6439.6182,176.217,1
7316.3564,171.3977,1
7319.8428,176.8621,1
570.7533,165.1209,1
2544.4458,171.8233,1
2538.5317,173.7455,1
4821.999,183.9919,1
3784.1077,174.3826,1
6810.729,158.7458,1
4816.3564,169.8763,1
7771.0718,169.734,1
923.432,172.5453,1
1531.3734,172.2209,1
1536.2867,166.4388,1
961.769,177.2578,1
6824.0063,184.9935,1
602.9078,163.1758,1
4456.8281,170.8648,1
1553.0896,147.8679,1
5380.3955,159.9136,1
6212.9458,157.7381,1
1546.2388,170.8696,1
5479.8486,170.1952,0
9157.9385,165.7221,1
8207.6904,168.2733,1
2420.1646,173.6345,1
8559.7236,173.3615,1
1110.4919,170.9999,1
1535.4945,176.0139,1
2433.9773,183.4904,1
3776.2954,170.6332,0
8657.7676,159.8457,1
7236.2271,133.5455,1
7371.9722,131.146,1
7251.1147,131.4697,1
211.3227,179.7762,1
7440.2246,170.0711,1
8213.3379,172.3358,1
3199.6516,174.3349,1
3389.9153,165.9072,1
4908.7622,179.6348,1
4630.0361,177.1517,1
8885.7197,130.4348,1
3800.1152,144.7844,0
5384.605,124.7944,1
7266.8657,148.2516,1
8290.0283,169.3048,1
9153.1338,170.4166,1
9177.5361,165.5265,1
5507.0576,173.2845,0
312.5804,177.9199,1
3386.3765,172.0966,1
7147.8989,177.9685,1
2903.3342,180.8504,1
2059.1914,183.2998,1
9214.5254,180.2432,1
5032.4785,161.3278,1
1553.4868,168.0562,1
7225.1543,174.822,1
6116.4863,179.052,1
6082.7725,181.6662,1
3716.595,184.295,1
7109.0903,168.4701,1
9197.9082,75.8913,1
5949.1499,139.8005,1
5388.2368,153.9208,1
493.5578,164.6599,1
6809.6245,172.24,1
577.6495,166.3901,1
3778.2327,177.8318,1
5526.1572,170.0462,1
2906.1633,157.2142,1
4079.6824,170.058,1
5514.1772,181.0667,0
2279.926,183.3896,1
4644.938,177.5849,1
4303.8726,175.3794,1
5530.9834,176.0243,1
8572.0176,140.5822,1
635.9282,178.7141,1
2394.2109,178.1331,1
3730.5513,72.1959,1
544.861,133.0061,1
7319.1255,130.4143,1
7350.8555,172.9729,1
638.4991,168.5884,1
3555.8076,182.1369,1
5447.3198,187.2613,0
7367.3979,186.7824,1
6153.8213,177.1927,1
8565.1201,151.9906,1
5558.3672,132.3007,1
2899.3472,160.765,1
1103.8123,172.3799,1
647.9916,154.0005,1
1268.7848,174.8838,1
3802.0149,175.1393,0
5489.1968,177.505,0
2067.5642,182.8154,1
4633.9639,182.7919,1
4645.2676,170.2262,1
4659.1201,168.9057,1
2033.3459,185.5647,0
612.8569,178.2136,1
8939.2402,153.283,1
7373.9893,104.5768,1
4895.3521,176.5431,1
2668.6858,176.8856,1
5166.4595,179.0166,1
1248.6743,174.1546,1
1396.6283,183.9598,1
4666.8706,183.979,1
5885.9639,188.864,1
301.4564,186.4838,1
3777.1357,191.3096,1
4323.0488,181.3927,1
8560.0234,89.8112,1
7271.4517,127.9249,1
7559.5098,187.6838,1
3380.7012,171.5619,1
7144.9683,172.5039,1
6140.6602,184.9372,1
5914.2847,183.0038,1
2667.877,169.6502,1
2291.0342,178.6452,1
1370.183,180.9011,1
5865.5576,181.3328,1
2039.8427,178.7643,0
3512.1526,188.8814,1
6168.2729,181.1939,1
295.4124,190.7362,1
6724.1318,193.6832,0
8539.2178,193.2135,1
7106.9624,186.1319,1
7323.4795,186.3848,1
8951.5557,149.4447,1
7338.7705,150.707,1
2543.4937,179.6529,1
7358.6733,184.41,1
6727.4199,186.9012,0
7182.2676,181.3953,1
576.9589,184.6029,1
7310.9346,184.658,1
3726.5508,184.3262,0
7260.3452,110.9939,1
440.0285,183.4556,1
3155.7891,190.6096,0
666.7048,163.0098,1
586.0506,173.893,1
2314.9771,179.9863,1
1252.4714,181.4691,1
3384.6633,186.8647,1
3864.9885,196.5184,1
7103.1528,177.1777,1
3753.9976,187.4081,1
7377.1118,145.2486,1
8966.2314,145.8106,1
8616.8799,189.8693,1
2389.3967,184.9481,1
7327.6543,195.0149,1
9006.541,162.0517,1
8581.1191,80.2622,1
2917.9695,154.6092,1
8222.2412,166.9231,1
4658.124,180.1351,1
8622.6221,179.9165,1
6396.7021,192.5704,1
6540.7705,194.4948,1
605.3665,199.38,1
6408.9536,199.5081,1
5036.3169,201.9827,1
8877.3047,177.9413,1
8962.6807,119.7063,1
458.228,184.713,1
4304.5693,185.632,1
3507.1982,189.2385,1
6195.4346,182.3027,1
6184.1768,187.9834,1
627.2448,193.3743,1
2359.7156,193.2859,1
3715.8054,195.1364,1
1352.0995,190.7667,1
6792.4307,178.2413,1
5477.1196,163.717,0
3372.9656,170.9823,1
6770.3916,181.1396,1
605.73,184.8969,1
4317.8589,189.1774,1
6386.5322,201.5209,1
9214.5029,187.8375,1
7176.6387,189.1631,1
630.246,184.6609,1
1368.4932,192.4104,1
3382.4888,197.5258,1
8595.9189,199.7745,1
52.6638,202.3895,1
2888.6814,135.371,0
8866.3594,148.3964,1
2038.9978,195.9031,0
5213.3242,196.0655,1
3376.918,193.3587,1
7716.3359,198.538,1
1232.7974,200.9251,1
2146.8247,201.1274,1
5462.9634,203.6082,0
446.1275,196.6616,1
7289.5117,161.3926,1
2889.1926,167.2314,1
2428.3193,194.2199,1
6047.5552,196.9494,1
2971.2903,199.7483,1
1391.5371,197.3315,1
5400.6084,127.1328,1
5683.8979,200.7429,1
2027.3541,202.9695,1
7180.3315,205.6529,1
8887.1025,180.8359,1
5920.0977,184.3068,1
6178.1777,173.8723,1
618.3016,187.7081,1
2392.5583,192.0575,1
1346.4773,196.6262,1
2015.3802,196.7419,0
4615.063,196.635,1
8962.1582,188.7615,1
2863.9028,206.3639,1
3610.8535,208.9046,1
7318.5137,76.9173,1
7301.6177,175.0539,1
5527.4253,186.1382,0
8497.207,81.7063,1
546.9264,192.6734,1
576.0862,193.2518,1
3526.8232,197.362,1
6194.5098,199.9496,1
5847.6157,207.5518,1
9116.8613,159.1539,1
3200.5317,184.4788,1
2883.3071,203.5381,1
5670.2524,192.7548,0
571.1718,179.8689,1
7189.2886,196.0568,1
8222.2852,198.9373,1
1196.6396,208.6895,1
8927.3877,160.4792,1
616.4099,139.2697,1
7332.8486,173.9041,1
8965.8115,170.1326,1
8548.8408,190.213,1
2319.8027,199.6586,1
1558.8221,201.8641,1
7187.1724,204.4889,1
4461.5532,197.3482,1
1033.4596,209.5608,1
1480.8622,209.5993,1
7226.7539,209.5235,1
5492.5986,154.6924,0
3320.5256,197.8515,1
4905.3911,198.1059,1
2044.7582,205.2845,1
8525.04,205.1476,1
3760.2212,200.5023,1
7135.231,208.1823,1
5268.6724,158.7198,1
8635.7031,164.9471,1
1384.1578,187.6187,1
5441.541,198.7075,0
8210.999,201.4814,1
2650.2717,206.8464,1
7373.0728,194.3814,1
4918.0303,194.7781,1
1463.8889,161.8036,1
3768.7556,184.0895,1
4931.6997,183.568,1
8516.3721,187.7081,1
7326.6377,205.0118,1
6329.0107,201.9224,1
6324.8545,207.6722,1
7883.4927,214.9945,1
8949.999,166.3914,1
6187.6001,165.7952,1
8571.3867,165.1781,1
6116.4595,200.8697,0
6758.4785,203.3247,0
1906.7273,208.1568,1
5053.5024,208.3015,1
8539.1006,213.3377,1
7310.1431,151.2075,1
8865.2871,165.6959,1
6158.1992,182.9468,1
8544.8877,180.4832,1
5233.5669,196.5968,1
1340.9762,207.2349,1
3391.9675,207.4224,1
3758.4663,207.6333,1
2870.4729,209.5056,1
6615.5581,209.7106,1
727.5556,214.5128,1
980.6678,214.2064,1
4307.5254,197.3559,1
677.1649,172.6489,1
8526.1895,184.2885,1
2312.4839,189.1151,1
6742.3135,190.8033,0
1380.0386,197.1337,1
1557.4297,192.9854,1
6591.2969,202.8988,1
5523.4185,205.2638,0
5755.8228,205.3735,1
81.2853,208.0323,1
964.0964,208.2249,1
1369.1448,205.4383,1
7320.7573,212.9735,1
5304.8481,218.0562,1
8148.6357,217.8649,1
7110.9658,194.7842,0
1575.2601,204.1995,1
2435.5752,203.8431,1
4722.9644,191.702,1
7046.6074,193.7984,1
973.1432,206.5133,1
267.4867,211.8376,1
6578.7041,199.9826,1
1297.4912,214.3273,1
791.9985,221.507,1
8396.2529,80.7736,1
560.8854,192.778,1
4736.6094,204.7364,1
6105.9512,204.7954,0
1396.1746,207.1998,1
1410.0812,207.3846,1
3740.2283,196.6443,1
924.1508,209.9619,1
6601.918,212.3682,1
8994.0273,207.8817,1
8591.0088,112.9185,1
590.8629,205.9427,1
3372.5583,207.4635,1
4462.0991,206.2694,1
8175.6411,206.0544,1
6573.9648,204.081,1
6604.8989,205.5574,1
4923.9595,199.723,1
8914.5342,116.6635,1
6807.0425,187.9084,1
3726.7249,193.8821,0
6833.2861,209.468,1
3736.5442,216.9887,1
265.9094,219.4184,1
6400.2168,207.1151,1
598.2587,145.8863,1
7391.6855,85.2219,1
6014.9058,203.0706,1
6775.5552,194.211,1
1580.7557,192.4062,0
4730.1494,198.3648,1
8182.2866,203.5151,1
3747.1169,208.5972,1
6973.2573,207.9778,1
720.6312,210.2883,1
4300.3809,205.6439,1
4999.7456,215.7271,1
1411.9802,217.9419,1
3663.353,217.8167,1
4941.0874,203.4301,1
2057.8792,220.6676,1
6682.8765,220.4724,1
5677.5947,213.2147,1
1360.6665,209.2358,1
6145.915,211.6079,1
6687.8477,211.8036,1
6675.7041,221.3983,1
2268.9971,224.007,1
8471.3828,223.907,1
6500.4575,196.1348,1
9214.3457,201.4003,0
3731.9187,205.5432,1
7358.8262,207.5958,0
2715.2598,214.7108,1
8037.7144,209.8246,1
2866.3411,218.3359,1
3769.636,219.6438,1
7448.0562,220.0199,1
6966.4971,222.5209,0
8993.6689,214.1061,1
358.0005,224.9999,1
9147.082,187.0894,1
4783.7251,196.8433,1
6186.0156,199.4172,1
1572.4753,196.9041,1
5792.1948,202.134,1
3745.4683,187.8593,1
600.9519,211.0011,1
1275.2955,213.3493,1
4304.9116,213.742,1
8025.2832,208.5603,1
82.9896,223.4997,1
2995.5964,223.4173,1
4469.854,226.126,1
4497.9731,225.9845,1
7706.0,221.0326,1
5880.2695,209.6951,1
6568.4102,210.4412,1
6778.9258,212.8457,1
1689.2386,217.1377,1
4920.8638,211.7421,1
7096.8652,219.4015,1
6313.9033,222.1758,1
4603.3193,219.3458,1
